split,image,family,img_w,img_h,w_px,h_px,area_px2,area_frac,short_side_px,long_side_px,aspect_ratio,coco_size,n_obj_in_image
train,2025_0911_130605_360_JPG,Ancylidae,640,640,457.0,364.0,166348.0,0.406123,364.0,457.0,1.2555,large,1
train,2025_0911_130616_360_JPG,Ancylidae,640,640,474.5,412.5,195731.25,0.477859,412.5,474.5,1.1503,large,1
train,2025_0911_130621_360_JPG,Ancylidae,640,640,460.5,391.5,180285.75,0.440151,391.5,460.5,1.1762,large,1
train,2025_0911_130627_360_JPG,Ancylidae,640,640,607.83,538.41,327261.97,0.798979,538.41,607.83,1.1289,large,1
train,2025_0911_130645_360_JPG,Ancylidae,640,640,468.5,404.0,189274.0,0.462095,404.0,468.5,1.1597,large,1
train,2025_0911_130657_360_JPG,Ancylidae,640,640,505.86,572.62,289666.25,0.707193,505.86,572.62,0.8834,large,1
train,2025_0911_130720_360_JPG,Ancylidae,640,640,474.5,374.5,177700.25,0.433839,374.5,474.5,1.267,large,1
train,2025_0911_130820_360_JPG,Ancylidae,640,640,487.5,376.5,183543.75,0.448105,376.5,487.5,1.2948,large,1
train,2025_0911_130831_360_JPG,Ancylidae,640,640,490.5,372.5,182711.25,0.446072,372.5,490.5,1.3168,large,1
train,2025_0911_130906_360_JPG,Ancylidae,640,640,482.5,385.0,185762.5,0.453522,385.0,482.5,1.2532,large,1
train,2025_0911_131010_360_JPG,Ancylidae,640,640,562.91,532.14,299547.94,0.731318,532.14,562.91,1.0578,large,1
train,2025_0911_131026_360_JPG,Ancylidae,640,640,455.5,438.0,199509.0,0.487083,438.0,455.5,1.04,large,1
train,2025_0911_131031_360_JPG,Ancylidae,640,640,559.87,504.0,282172.8,0.688898,504.0,559.87,1.1108,large,1
train,2025_0911_131053_360_JPG,Ancylidae,640,640,446.0,423.5,188881.0,0.461135,423.5,446.0,1.0531,large,1
train,2025_0911_131105_360_JPG,Ancylidae,640,640,463.5,417.0,193279.5,0.471874,417.0,463.5,1.1115,large,1
train,2025_0911_131116_360_JPG,Ancylidae,640,640,444.5,412.5,183356.25,0.447647,412.5,444.5,1.0776,large,1
train,2025_0916_105428_360_JPG,Ancylidae,640,640,625.5,368.5,230496.75,0.562736,368.5,625.5,1.6974,large,1
train,2025_0916_105524_360_JPG,Ancylidae,640,640,573.19,638.16,365785.56,0.893031,573.19,638.16,0.8982,large,1
train,2025_0916_105849_360_JPG,Ancylidae,640,640,609.5,406.5,247761.75,0.604887,406.5,609.5,1.4994,large,1
train,2025_0916_105943_360_JPG,Ancylidae,640,640,597.0,440.0,262680.0,0.641309,440.0,597.0,1.3568,large,1
train,2025_0916_110037_360_JPG,Ancylidae,640,640,584.0,421.0,245864.0,0.600254,421.0,584.0,1.3872,large,1
train,2025_0916_110043_360_JPG,Ancylidae,640,640,545.69,637.56,347906.98,0.849382,545.69,637.56,0.8559,large,1
train,2025_0916_110059_360_JPG,Ancylidae,640,640,595.0,421.0,250495.0,0.61156,421.0,595.0,1.4133,large,1
train,2025_0916_110104_360_JPG,Ancylidae,640,640,640.0,576.74,369114.07,0.901157,576.74,640.0,1.1097,large,1
train,2025_0916_110452_360_JPG,Ancylidae,640,640,578.0,438.0,253164.0,0.618076,438.0,578.0,1.3196,large,1
train,2025_0916_110714_360_JPG,Ancylidae,640,640,624.37,524.65,327577.07,0.799749,524.65,624.37,1.1901,large,1
train,2025_0916_110725_360_JPG,Ancylidae,640,640,589.0,440.0,259160.0,0.632715,440.0,589.0,1.3386,large,1
train,2025_0916_112511_360_JPG,Ancylidae,640,640,640.0,596.0,381440.0,0.93125,596.0,640.0,1.0738,large,1
train,2025_0916_112517_360_JPG,Ancylidae,640,640,558.5,484.5,270593.25,0.660628,484.5,558.5,1.1527,large,1
train,2025_0916_113841_360_JPG,Ancylidae,640,640,513.67,357.93,183858.42,0.448873,357.93,513.67,1.4351,large,2
train,2025_0916_113841_360_JPG,Ancylidae,640,640,631.64,400.33,252868.33,0.617354,400.33,631.64,1.5778,large,2
train,2025_0916_113857_360_JPG,Ancylidae,640,640,453.62,311.24,141187.4,0.344696,311.24,453.62,1.4574,large,2
train,2025_0916_113857_360_JPG,Ancylidae,640,640,629.89,310.0,195265.56,0.476723,310.0,629.89,2.0319,large,2
train,2025_0916_114024_360_JPG,Ancylidae,640,640,350.96,483.7,169762.09,0.414458,350.96,483.7,0.7256,large,2
train,2025_0916_114024_360_JPG,Ancylidae,640,640,336.0,633.0,212688.0,0.519258,336.0,633.0,0.5308,large,2
train,2025_0916_114030_360_JPG,Ancylidae,640,640,449.0,283.5,127291.5,0.31077,283.5,449.0,1.5838,large,2
train,2025_0916_114030_360_JPG,Ancylidae,640,640,601.5,300.5,180750.75,0.441286,300.5,601.5,2.0017,large,2
train,2025_0916_114059_360_JPG,Ancylidae,640,640,529.0,365.0,193085.0,0.471399,365.0,529.0,1.4493,large,2
train,2025_0916_114059_360_JPG,Ancylidae,640,640,630.0,430.33,271110.0,0.66189,430.33,630.0,1.464,large,2
train,2025_0916_114110_360_JPG,Ancylidae,640,640,438.0,296.0,129648.0,0.316523,296.0,438.0,1.4797,large,2
train,2025_0916_114110_360_JPG,Ancylidae,640,640,598.5,283.5,169674.75,0.414245,283.5,598.5,2.1111,large,2
train,2025_0916_114116_360_JPG,Ancylidae,640,640,433.5,300.5,130266.75,0.318034,300.5,433.5,1.4426,large,2
train,2025_0916_114116_360_JPG,Ancylidae,640,640,598.5,300.5,179849.25,0.439085,300.5,598.5,1.9917,large,2
train,2025_0916_114143_360_JPG,Ancylidae,640,640,508.63,351.33,178698.54,0.436276,351.33,508.63,1.4477,large,2
train,2025_0916_114143_360_JPG,Ancylidae,640,640,639.0,334.0,213426.0,0.52106,334.0,639.0,1.9132,large,2
train,2025_0916_114220_360_JPG,Ancylidae,640,640,433.0,298.0,129034.0,0.315024,298.0,433.0,1.453,large,2
train,2025_0916_114220_360_JPG,Ancylidae,640,640,600.0,285.5,171300.0,0.418213,285.5,600.0,2.1016,large,2
train,2025_0916_114836_360_JPG,Ancylidae,640,640,419.0,285.5,119624.5,0.292052,285.5,419.0,1.4676,large,2
train,2025_0916_114836_360_JPG,Ancylidae,640,640,606.5,296.5,179827.25,0.439031,296.5,606.5,2.0455,large,2
train,2025_0916_114853_360_JPG,Ancylidae,640,640,438.0,288.0,126144.0,0.307969,288.0,438.0,1.5208,large,2
train,2025_0916_114853_360_JPG,Ancylidae,640,640,590.5,296.5,175083.25,0.427449,296.5,590.5,1.9916,large,2
train,2025_0916_114900_360_JPG,Ancylidae,640,640,420.5,294.0,123627.0,0.301824,294.0,420.5,1.4303,large,2
train,2025_0916_114900_360_JPG,Ancylidae,640,640,592.0,311.0,184112.0,0.449492,311.0,592.0,1.9035,large,2
train,2025_0916_120320_360_JPG,Ancylidae,640,640,428.5,283.5,121479.75,0.296581,283.5,428.5,1.5115,large,2
train,2025_0916_120320_360_JPG,Ancylidae,640,640,605.0,294.0,177870.0,0.434253,294.0,605.0,2.0578,large,2
train,2025_0916_120331_360_JPG,Ancylidae,640,640,378.0,614.3,232204.0,0.566904,378.0,614.3,0.6153,large,2
train,2025_0916_120331_360_JPG,Ancylidae,640,640,339.0,495.56,167993.33,0.41014,339.0,495.56,0.6841,large,2
train,2025_0916_120554_360_JPG,Ancylidae,640,640,369.0,640.0,236160.0,0.576562,369.0,640.0,0.5766,large,2
train,2025_0916_120554_360_JPG,Ancylidae,640,640,348.07,443.84,154488.17,0.377168,348.07,443.84,0.7842,large,2
train,2025_0916_120605_360_JPG,Ancylidae,640,640,406.5,285.5,116055.75,0.283339,285.5,406.5,1.4238,large,2
train,2025_0916_120605_360_JPG,Ancylidae,640,640,590.5,313.0,184826.5,0.451237,313.0,590.5,1.8866,large,2
train,2025_0916_120622_360_JPG,Ancylidae,640,640,512.56,343.38,176000.19,0.429688,343.38,512.56,1.4927,large,2
train,2025_0916_120622_360_JPG,Ancylidae,640,640,602.2,410.42,247156.26,0.603409,410.42,602.2,1.4673,large,2
train,2025_0916_120633_360_JPG,Ancylidae,640,640,416.0,269.0,111904.0,0.273203,269.0,416.0,1.5465,large,2
train,2025_0916_120633_360_JPG,Ancylidae,640,640,598.5,305.0,182542.5,0.44566,305.0,598.5,1.9623,large,2
train,2025_0916_121915_360_JPG,Ancylidae,640,640,343.0,425.5,145946.5,0.356315,343.0,425.5,0.8061,large,1
train,2025_0916_121921_360_JPG,Ancylidae,640,640,338.0,453.0,153114.0,0.373813,338.0,453.0,0.7461,large,1
train,2025_0916_121927_360_JPG,Ancylidae,640,640,546.33,465.2,254154.27,0.620494,465.2,546.33,1.1744,large,1
train,2025_0916_122020_360_JPG,Ancylidae,640,640,344.5,436.0,150202.0,0.366704,344.5,436.0,0.7901,large,1
train,2025_0916_122042_360_JPG,Ancylidae,640,640,341.5,427.5,145991.25,0.356424,341.5,427.5,0.7988,large,1
train,2025_0916_122048_360_JPG,Ancylidae,640,640,343.0,446.5,153149.5,0.3739,343.0,446.5,0.7682,large,1
train,2025_0916_122100_360_JPG,Ancylidae,640,640,351.0,429.5,150754.5,0.368053,351.0,429.5,0.8172,large,1
train,2025_0916_122234_360_JPG,Ancylidae,640,640,268.5,525.0,140962.5,0.344147,268.5,525.0,0.5114,large,1
train,2025_0916_122257_360_JPG,Ancylidae,640,640,278.0,508.0,141224.0,0.344785,278.0,508.0,0.5472,large,1
train,2025_0916_122314_360_JPG,Ancylidae,640,640,355.5,472.0,167796.0,0.409658,355.5,472.0,0.7532,large,1
train,2025_0916_122319_360_JPG,Ancylidae,640,640,344.5,434.0,149513.0,0.365022,344.5,434.0,0.7938,large,1
train,2025_0916_122331_360_JPG,Ancylidae,640,640,438.6,501.44,219933.53,0.536947,438.6,501.44,0.8747,large,1
train,2025_0916_122803_360_JPG,Ancylidae,640,640,368.5,381.0,140398.5,0.34277,368.5,381.0,0.9672,large,1
train,2025_0916_123026_360_JPG,Ancylidae,640,640,361.4,488.8,176652.32,0.43128,361.4,488.8,0.7394,large,1
train,2025_0916_123046_360_JPG,Ancylidae,640,640,333.5,499.5,166583.25,0.406697,333.5,499.5,0.6677,large,1
train,2025_0916_123058_360_JPG,Ancylidae,640,640,335.0,480.5,160967.5,0.392987,335.0,480.5,0.6972,large,1
train,2025_0916_123116_360_JPG,Ancylidae,640,640,300.0,451.0,135300.0,0.330322,300.0,451.0,0.6652,large,1
train,2025_0916_123216_360_JPG,Ancylidae,640,640,265.0,495.0,131175.0,0.320251,265.0,495.0,0.5354,large,1
train,2025_0916_123540_360_JPG,Ancylidae,640,640,352.5,368.5,129896.25,0.31713,352.5,368.5,0.9566,large,1
train,2025_0916_123552_360_JPG,Ancylidae,640,640,349.0,351.5,122673.5,0.299496,349.0,351.5,0.9929,large,1
train,2025_0916_123557_360_JPG,Ancylidae,640,640,371.5,368.5,136897.75,0.334223,368.5,371.5,1.0081,large,1
train,2025_0916_123653_360_JPG,Ancylidae,640,640,268.5,497.5,133578.75,0.32612,268.5,497.5,0.5397,large,1
train,2025_0916_123659_360_JPG,Ancylidae,640,640,273.0,499.5,136363.5,0.332919,273.0,499.5,0.5465,large,1
train,2025_0916_123717_360_JPG,Ancylidae,640,640,255.5,482.5,123278.75,0.300974,255.5,482.5,0.5295,large,1
train,2025_0916_123837_360_JPG,Ancylidae,640,640,270.0,465.5,125685.0,0.306848,270.0,465.5,0.58,large,1
train,2025_0916_124129_360_JPG,Ancylidae,640,640,395.0,345.0,136275.0,0.332703,345.0,395.0,1.1449,large,1
train,2025_0917_122252_360_JPG,Psychodidae,640,640,571.5,269.0,153733.5,0.375326,269.0,571.5,2.1245,large,1
train,2025_0917_122258_360_JPG,Psychodidae,640,640,565.0,254.0,143510.0,0.350366,254.0,565.0,2.2244,large,1
train,2025_0917_122303_360_JPG,Psychodidae,640,640,554.0,275.0,152350.0,0.371948,275.0,554.0,2.0145,large,1
train,2025_0917_122342_360_JPG,Psychodidae,640,640,547.5,247.5,135506.25,0.330826,247.5,547.5,2.2121,large,1
train,2025_0917_122502_360_JPG,Psychodidae,640,640,547.5,262.5,143718.75,0.350876,262.5,547.5,2.0857,large,1
train,2025_0917_122508_360_JPG,Psychodidae,640,640,544.5,254.0,138303.0,0.337654,254.0,544.5,2.1437,large,1
train,2025_0917_122937_360_JPG,Psychodidae,640,640,557.0,273.0,152061.0,0.371243,273.0,557.0,2.0403,large,1
train,2025_0917_123000_360_JPG,Psychodidae,640,640,546.0,264.5,144417.0,0.352581,264.5,546.0,2.0643,large,1
train,2025_0917_123006_360_JPG,Psychodidae,640,640,349.14,562.0,196217.1,0.479046,349.14,562.0,0.6212,large,1
train,2025_0917_123516_360_JPG,Psychodidae,640,640,388.4,614.11,238520.76,0.582326,388.4,614.11,0.6325,large,1
train,2025_0917_123634_360_JPG,Psychodidae,640,640,327.46,608.9,199389.94,0.486792,327.46,608.9,0.5378,large,1
train,2025_0917_124039_360_JPG,Psychodidae,640,640,557.0,275.0,153175.0,0.373962,275.0,557.0,2.0255,large,1
train,2025_0917_124057_360_JPG,Psychodidae,640,640,390.78,630.58,246415.78,0.601601,390.78,630.58,0.6197,large,1
train,2025_0917_124108_360_JPG,Psychodidae,640,640,539.5,264.5,142697.75,0.348383,264.5,539.5,2.0397,large,1
train,2025_0917_124151_360_JPG,Psychodidae,640,640,551.0,245.5,135270.5,0.33025,245.5,551.0,2.2444,large,1
train,2025_0917_124325_360_JPG,Psychodidae,640,640,600.52,315.36,189381.3,0.462357,315.36,600.52,1.9042,large,1
train,2025_0917_124331_360_JPG,Psychodidae,640,640,552.5,245.5,135638.75,0.331149,245.5,552.5,2.2505,large,1
train,2025_0917_124348_360_JPG,Psychodidae,640,640,555.5,207.5,115266.25,0.281412,207.5,555.5,2.6771,large,1
train,2025_0917_124400_360_JPG,Psychodidae,640,640,546.0,247.5,135135.0,0.329919,247.5,546.0,2.2061,large,1
train,2025_0917_124446_360_JPG,Psychodidae,640,640,282.65,592.12,167363.4,0.408602,282.65,592.12,0.4774,large,1
train,2025_0917_124452_360_JPG,Psychodidae,640,640,557.0,235.0,130895.0,0.319568,235.0,557.0,2.3702,large,1
train,2025_0917_124642_360_JPG,Psychodidae,640,640,565.0,230.5,130232.5,0.31795,230.5,565.0,2.4512,large,1
train,2025_0917_124759_360_JPG,Psychodidae,640,640,585.23,399.8,233974.81,0.571228,399.8,585.23,1.4638,large,1
train,2025_0917_124818_360_JPG,Psychodidae,640,640,557.0,220.0,122540.0,0.29917,220.0,557.0,2.5318,large,1
train,2025_0917_125714_360_JPG,Psychodidae,640,640,495.0,467.5,231412.5,0.564972,467.5,495.0,1.0588,large,1
train,2025_0917_125749_360_JPG,Psychodidae,640,640,476.0,446.5,212534.0,0.518882,446.5,476.0,1.0661,large,1
train,2025_0917_125802_360_JPG,Psychodidae,640,640,589.35,592.48,349177.86,0.852485,589.35,592.48,0.9947,large,1
train,2025_0917_125808_360_JPG,Psychodidae,640,640,466.5,451.0,210391.5,0.513651,451.0,466.5,1.0344,large,1
train,2025_0917_125825_360_JPG,Psychodidae,640,640,473.0,451.0,213323.0,0.520808,451.0,473.0,1.0488,large,1
train,2025_0917_125928_360_JPG,Psychodidae,640,640,528.5,385.0,203472.5,0.496759,385.0,528.5,1.3727,large,1
train,2025_0917_130420_360_JPG,Psychodidae,640,640,409.16,552.88,226214.53,0.552282,409.16,552.88,0.74,large,1
train,2025_0917_130504_360_JPG,Psychodidae,640,640,528.5,360.0,190260.0,0.464502,360.0,528.5,1.4681,large,1
train,2025_0917_130509_360_JPG,Psychodidae,640,640,539.5,355.5,191792.25,0.468243,355.5,539.5,1.5176,large,1
train,2025_0917_130515_360_JPG,Psychodidae,640,640,538.0,366.0,196908.0,0.480732,366.0,538.0,1.4699,large,1
train,2025_0917_130542_360_JPG,Psychodidae,640,640,527.0,345.0,181815.0,0.443884,345.0,527.0,1.5275,large,1
train,2025_0917_131553_360_JPG,Psychodidae,640,640,524.0,368.5,193094.0,0.471421,368.5,524.0,1.422,large,1
train,2025_0917_131604_360_JPG,Psychodidae,640,640,520.5,370.5,192845.25,0.470814,370.5,520.5,1.4049,large,1
train,2025_0917_131615_360_JPG,Psychodidae,640,640,629.2,550.07,346101.95,0.844975,550.07,629.2,1.1439,large,1
train,2025_0917_131821_360_JPG,Psychodidae,640,640,509.5,427.5,217811.25,0.531766,427.5,509.5,1.1918,large,1
train,2025_0917_131848_360_JPG,Psychodidae,640,640,505.0,396.0,199980.0,0.488232,396.0,505.0,1.2753,large,1
train,2025_0917_131905_360_JPG,Psychodidae,640,640,584.06,533.81,311777.51,0.761176,533.81,584.06,1.0941,large,1
train,2025_0917_131932_360_JPG,Psychodidae,640,640,512.5,349.0,178862.5,0.436676,349.0,512.5,1.4685,large,1
train,2025_0917_131948_360_JPG,Psychodidae,640,640,531.5,336.5,178849.75,0.436645,336.5,531.5,1.5795,large,1
train,2025_0917_132004_360_JPG,Psychodidae,640,640,531.5,321.5,170877.25,0.417181,321.5,531.5,1.6532,large,1
train,2025_0917_132009_360_JPG,Psychodidae,640,640,530.0,332.5,176225.0,0.430237,332.5,530.0,1.594,large,1
train,2025_0917_132103_360_JPG,Psychodidae,640,640,511.0,402.0,205422.0,0.501519,402.0,511.0,1.2711,large,1
train,2025_0917_132228_360_JPG,Psychodidae,640,640,503.0,412.5,207487.5,0.506561,412.5,503.0,1.2194,large,1
train,2025_0917_132242_360_JPG,Psychodidae,640,640,493.5,406.5,200607.75,0.489765,406.5,493.5,1.214,large,1
train,2025_0917_132310_360_JPG,Psychodidae,640,640,495.0,404.0,199980.0,0.488232,404.0,495.0,1.2252,large,1
train,2025_0917_132407_360_JPG,Psychodidae,640,640,511.0,379.0,193669.0,0.472825,379.0,511.0,1.3483,large,1
train,2025_0917_132430_360_JPG,Psychodidae,640,640,528.5,224.5,118648.25,0.289669,224.5,528.5,2.3541,large,1
train,2025_0917_132441_360_JPG,Psychodidae,640,640,535.0,243.5,130272.5,0.318048,243.5,535.0,2.1971,large,1
train,2025_0917_132520_360_JPG,Psychodidae,640,640,522.0,235.0,122670.0,0.299487,235.0,522.0,2.2213,large,1
train,2025_0917_132525_360_JPG,Psychodidae,640,640,531.5,228.5,121447.75,0.296503,228.5,531.5,2.326,large,1
train,2025_0917_132540_360_JPG,Psychodidae,640,640,497.0,368.5,183144.5,0.44713,368.5,497.0,1.3487,large,1
train,2025_0917_132546_360_JPG,Psychodidae,640,640,503.0,372.5,187367.5,0.45744,372.5,503.0,1.3503,large,1
train,2025_0917_132604_360_JPG,Psychodidae,640,640,568.52,477.47,271448.64,0.662716,477.47,568.52,1.1907,large,1
train,2025_0917_132625_360_JPG,Psychodidae,640,640,509.5,360.0,183420.0,0.447803,360.0,509.5,1.4153,large,1
train,2025_0917_132631_360_JPG,Psychodidae,640,640,509.5,353.5,180108.25,0.439717,353.5,509.5,1.4413,large,1
train,2025_0917_132649_360_JPG,Psychodidae,640,640,636.87,593.0,377661.93,0.922026,593.0,636.87,1.074,large,1
train,2025_0917_132700_360_JPG,Psychodidae,640,640,489.0,434.0,212226.0,0.51813,434.0,489.0,1.1267,large,1
train,2025_0917_132724_360_JPG,Psychodidae,640,640,482.5,455.0,219537.5,0.53598,455.0,482.5,1.0604,large,1
train,2025_0917_132736_360_JPG,Psychodidae,640,640,608.15,625.7,380518.3,0.929,608.15,625.7,0.9719,large,1
train,2025_0917_132756_360_JPG,Psychodidae,640,640,495.03,529.79,262263.03,0.640291,495.03,529.79,0.9344,large,1
train,2025_0917_132811_360_JPG,Psychodidae,640,640,506.5,406.5,205892.25,0.502667,406.5,506.5,1.246,large,1
train,2025_0917_132858_360_JPG,Psychodidae,640,640,497.0,421.0,209237.0,0.510833,421.0,497.0,1.1805,large,1
train,2025_0917_132922_360_JPG,Psychodidae,640,640,543.0,233.0,126519.0,0.308884,233.0,543.0,2.3305,large,1
train,2025_0917_132933_360_JPG,Psychodidae,640,640,535.0,235.0,125725.0,0.306946,235.0,535.0,2.2766,large,1
train,2025_0917_132953_360_JPG,Psychodidae,640,640,536.5,243.5,130637.75,0.31894,243.5,536.5,2.2033,large,1
train,2025_0917_133004_360_JPG,Psychodidae,640,640,541.5,230.5,124815.75,0.304726,230.5,541.5,2.3492,large,1
train,2025_0917_133010_360_JPG,Psychodidae,640,640,530.0,233.0,123490.0,0.301489,233.0,530.0,2.2747,large,1
train,2025_0917_133813_360_JPG,Psychodidae,640,640,493.5,387.5,191231.25,0.466873,387.5,493.5,1.2735,large,1
train,2025_0917_133830_360_JPG,Psychodidae,640,640,498.5,385.0,191922.5,0.468561,385.0,498.5,1.2948,large,1
train,2025_0917_133847_360_JPG,Psychodidae,640,640,553.28,447.07,247357.81,0.603901,447.07,553.28,1.2376,large,1
train,2025_0917_133909_360_JPG,Psychodidae,640,640,520.5,285.5,148602.75,0.3628,285.5,520.5,1.8231,large,1
train,2025_0917_133921_360_JPG,Psychodidae,640,640,524.0,281.5,147506.0,0.360122,281.5,524.0,1.8615,large,1
train,2025_0917_134839_360_JPG,Psychodidae,640,640,481.0,376.5,181096.5,0.44213,376.5,481.0,1.2776,large,1
train,2025_0917_134903_360_JPG,Psychodidae,640,640,471.5,379.0,178698.5,0.436276,379.0,471.5,1.2441,large,1
train,2025_0917_134914_360_JPG,Psychodidae,640,640,482.5,370.5,178766.25,0.436441,370.5,482.5,1.3023,large,1
train,2025_0917_134950_360_JPG,Psychodidae,640,640,508.0,300.5,152654.0,0.37269,300.5,508.0,1.6905,large,1
train,2025_0917_135045_360_JPG,Psychodidae,640,640,492.0,334.5,164574.0,0.401792,334.5,492.0,1.4709,large,1
train,2025_0917_135609_360_JPG,Psychodidae,640,640,295.0,620.3,182987.41,0.446747,295.0,620.3,0.4756,large,1
train,2025_0917_135955_360_JPG,Psychodidae,640,640,571.5,243.5,139160.25,0.339747,243.5,571.5,2.347,large,1
train,2025_0917_140012_360_JPG,Psychodidae,640,640,570.0,247.5,141075.0,0.344421,247.5,570.0,2.303,large,1
train,2025_0917_140031_360_JPG,Psychodidae,640,640,616.0,432.24,266262.58,0.650055,432.24,616.0,1.4251,large,1
train,2025_0917_140043_360_JPG,Psychodidae,640,640,573.0,254.0,145542.0,0.355327,254.0,573.0,2.2559,large,1
train,2025_0917_140056_360_JPG,Psychodidae,640,640,560.5,249.5,139844.75,0.341418,249.5,560.5,2.2465,large,1
train,2025_0917_140120_360_JPG,Psychodidae,640,640,509.5,440.0,224180.0,0.547314,440.0,509.5,1.158,large,1
train,2025_0917_140143_360_JPG,Psychodidae,640,640,572.0,624.0,356928.0,0.871406,572.0,624.0,0.9167,large,1
train,2025_0917_140356_360_JPG,Psychodidae,640,640,558.5,252.0,140742.0,0.343608,252.0,558.5,2.2163,large,1
train,2025_0917_140401_360_JPG,Psychodidae,640,640,563.5,256.0,144256.0,0.352187,256.0,563.5,2.2012,large,1
train,2025_0917_140407_360_JPG,Psychodidae,640,640,560.5,239.0,133959.5,0.32705,239.0,560.5,2.3452,large,1
train,2025_0917_140412_360_JPG,Psychodidae,640,640,570.0,258.0,147060.0,0.359033,258.0,570.0,2.2093,large,1
train,2025_0917_140456_360_JPG,Psychodidae,640,640,541.5,364.0,197106.0,0.481216,364.0,541.5,1.4876,large,1
train,2025_0917_140508_360_JPG,Psychodidae,640,640,541.5,347.0,187900.5,0.458741,347.0,541.5,1.5605,large,1
train,2025_0917_140550_360_JPG,Psychodidae,640,640,547.5,330.0,180675.0,0.441101,330.0,547.5,1.6591,large,1
train,2025_0923_110639_360_JPG,Ceratopogonidae,640,640,541.5,205.5,111278.25,0.271675,205.5,541.5,2.635,large,1
train,2025_0923_111444_360_JPG,Ceratopogonidae,640,640,557.0,199.0,110843.0,0.270613,199.0,557.0,2.799,large,1
train,2025_0923_111451_360_JPG,Ceratopogonidae,640,640,551.0,224.5,123699.5,0.302001,224.5,551.0,2.4543,large,1
train,2025_0923_111730_360_JPG,Ceratopogonidae,640,640,261.36,571.5,149363.73,0.364658,261.36,571.5,0.4573,large,1
train,2025_0923_111754_360_JPG,Ceratopogonidae,640,640,491.41,636.27,312666.15,0.763345,491.41,636.27,0.7723,large,1
train,2025_0923_111800_360_JPG,Ceratopogonidae,640,640,527.0,294.0,154938.0,0.378267,294.0,527.0,1.7925,large,1
train,2025_0923_111828_360_JPG,Ceratopogonidae,640,640,598.33,364.39,218028.23,0.532295,364.39,598.33,1.642,large,1
train,2025_0923_111857_360_JPG,Ceratopogonidae,640,640,539.5,186.0,100347.0,0.244988,186.0,539.5,2.9005,large,1
train,2025_0923_113053_360_JPG,Ceratopogonidae,640,640,524.0,283.5,148554.0,0.362681,283.5,524.0,1.8483,large,1
train,2025_0923_113059_360_JPG,Ceratopogonidae,640,640,525.5,264.5,138994.75,0.339343,264.5,525.5,1.9868,large,1
train,2025_0923_113124_360_JPG,Ceratopogonidae,640,640,528.5,260.5,137674.25,0.336119,260.5,528.5,2.0288,large,1
